Customer_ID,Name,Surname,Mobile_No,Email_ID,Age,Marital_Status,Employment_Status,Annual_Income,Total_credit_Accounts,Account_Age_Years,Loan_Amount,On_Time_Payments,Late_Payments,Missed_Payments,Total_Hard_Enquiries,Total_credit_limit,Total_credit_balance,Total_Debt
18490,Derek,Mcdaniel,7307873540,villanuevadavid@example.com,18,single,unemployed,174944,2,6,464510,76,0,5,13,30689,6250,8703
18491,Jeremy,Adams,3098005122,daniellewade@example.org,68,married,employed,26003,2,4,103270,81,23,6,15,228479,76851,110920
18492,James,Hodge,5200339465,kevinbrown@example.com,42,single,employed,93596,5,20,96351,65,39,12,17,349269,263248,107043
18493,Michelle,Austin,8759893639,pennythompson@example.com,55,divorced,employed,114591,3,0,111497,98,38,4,14,19863,13664,160581
18494,Victoria,Sandoval,1998163644,jordanjames@example.org,45,divorced,employed,154686,9,30,278501,91,31,11,2,284016,158966,29550
18495,Christine,Kelley,9671116766,csmith@example.net,54,married,employed,66114,4,8,297968,10,39,9,6,59881,53864,163048
18496,Robert,Donaldson,1208056846,beasleydaniel@example.org,24,single,employed,40611,6,16,453660,82,2,11,0,274230,191775,183001
18497,Amy,Day,3973333043,hbailey@example.net,30,divorced,employed,98744,8,7,432812,72,41,11,10,173399,22971,36092
18498,Stephanie,Bowen,1348755406,zdecker@example.com,30,single,employed,122694,7,20,292743,56,16,10,9,366612,186230,180477
18499,Kelly,Mcfarland,5621647882,lauramichael@example.org,45,married,self-employed,52792,8,17,250792,16,9,8,20,257260,30939,24666
18500,Amanda,Moore,9504423273,xbarr@example.com,20,single,unemployed,32825,1,0,45846,71,41,2,9,11414,2506,121402
18501,Regina,Kent,1969152609,darias@example.org,20,divorced,self-employed,196632,6,16,234245,18,2,5,7,275687,42085,85753
18502,Mark,Harper,1391359731,lisa84@example.com,45,single,employed,196695,2,29,379582,18,9,5,10,24087,3471,103401
18503,Jennifer,Alexander,3320534307,mtaylor@example.org,36,married,employed,184003,8,8,212966,78,11,16,2,311492,114846,171772
18504,Gerald,Jennings,4932556251,ashleywilson@example.com,43,divorced,self-employed,36988,8,19,479806,2,47,5,15,239029,142747,78516
18505,Troy,Marks,3500209414,irodriguez@example.org,53,single,self-employed,78312,8,14,492987,5,11,0,20,56218,4501,132208
18506,Lori,Smith,7945622948,tracipotter@example.net,49,single,self-employed,132641,7,7,373535,45,14,5,6,420527,122937,14964
18507,Barbara,Johnson,8579250876,zcummings@example.net,65,married,self-employed,148151,9,3,447757,77,18,4,20,469181,108936,142860
18508,Angela,Martinez,9172816580,griffinalexander@example.net,23,divorced,unemployed,61791,7,9,479655,26,28,12,8,151468,10263,197064
18509,Shelby,Fisher,136115747,crystal68@example.org,21,married,self-employed,132787,10,11,281645,59,6,19,20,44380,42852,63686
18510,Ashley,Collins,921253026,smithsally@example.com,48,married,unemployed,96622,6,12,114849,45,0,1,4,253913,72424,17609
18511,Monique,Sanders,4777081437,jacob52@example.com,26,married,employed,137562,1,8,120285,85,16,18,9,465583,198608,154504
18512,Patricia,Marsh,7899087523,brittany28@example.net,59,single,unemployed,69853,8,6,268590,18,26,2,8,245464,57512,41731
18513,Patrick,Yates,1168478942,amandabrown@example.org,56,married,self-employed,119907,1,4,325240,81,26,15,13,58212,27612,32193
18514,Gary,Scott,5470884279,kathleen53@example.org,64,single,employed,21208,6,26,74509,94,34,1,14,483677,155400,181747
18515,Ashley,Dixon,1781568551,uhooper@example.com,61,married,employed,129643,3,15,460040,43,9,16,0,330425,298635,122550
18516,Joshua,Woods,7969761008,huntergreen@example.com,48,single,employed,79920,6,13,149984,39,39,17,7,359685,336087,113415
18517,Madison,Gonzalez,567889360,grayamanda@example.net,49,divorced,employed,45386,1,21,56507,18,10,2,14,245029,37568,44316
18518,Christopher,Klein,474460334,kle@example.org,56,single,unemployed,107224,5,3,340747,32,26,16,10,31608,17733,115976
18519,Hannah,Miller,8319546361,xhammond@example.net,36,divorced,unemployed,170924,10,11,12625,29,3,0,1,284115,126319,86911
18520,Tammy,Miller,3664574241,maureengarcia@example.org,32,divorced,self-employed,143784,1,1,175307,38,34,12,1,94481,84890,152320
18521,Brandy,Brown,3188167597,nataliesmith@example.org,59,married,unemployed,166765,6,26,494423,77,29,4,5,62672,8758,141150
18522,Allison,Hill,328765886,melissacardenas@example.org,55,single,employed,134429,9,14,24559,87,48,6,19,200168,178993,44852
18523,Diana,Gonzalez,729868905,burnettteresa@example.net,23,married,employed,55164,8,21,263023,89,32,8,10,368804,338421,175658
18524,Lauren,Washington,6241370464,stephaniecervantes@example.com,34,married,self-employed,130889,1,13,73238,31,47,3,17,6271,4474,185793
18525,Phillip,Jimenez,5852908517,timothy06@example.net,59,divorced,unemployed,180938,10,25,205317,37,26,8,1,424264,353501,179702
18526,Shawn,Swanson,309675715,sheppardcindy@example.org,69,married,employed,197046,5,27,221038,43,40,4,5,199993,109321,109315
18527,Billy,Allen,5447906808,michele06@example.org,21,married,self-employed,54753,6,13,442679,30,39,4,19,39879,6639,5160
18528,Cynthia,Mcconnell,3906538695,wilsonleslie@example.org,22,single,self-employed,133965,3,7,294761,47,10,6,0,328370,70648,85955
18529,Holly,Nelson,1489547605,qnovak@example.net,70,single,unemployed,33726,2,2,433834,41,17,18,11,157852,115388,130884
18530,Natalie,Williams,3515548954,kevinrojas@example.com,45,married,unemployed,96412,1,9,96627,63,19,18,1,216542,200012,194178
18531,Sarah,Gutierrez,5993868664,justinwilliams@example.com,21,married,self-employed,150186,7,7,147393,42,24,12,19,382476,108920,6256
18532,Sarah,Sanchez,4306501011,kiara05@example.com,44,divorced,unemployed,77844,5,26,340910,38,14,10,15,364097,27691,71682
18533,Lawrence,Perez,7652178199,cpace@example.org,28,married,unemployed,105840,1,28,97747,21,40,17,8,318390,176049,106032
18534,Kevin,Taylor,8219918400,melissathomas@example.net,65,married,unemployed,198838,9,29,273571,49,22,1,11,318899,203099,64400
18535,Michael,Peters,7884078572,xsmith@example.net,58,single,employed,27294,2,30,69377,68,45,0,18,484665,225462,6609
18536,Laurie,Evans,5634574943,kennedyemily@example.org,50,married,self-employed,156758,3,18,353450,4,44,17,15,310428,260050,130342
18537,Heather,Black,5512204031,parkersonya@example.org,60,divorced,self-employed,56099,5,29,442469,34,41,0,9,24182,9002,58342
18538,Maria,Gomez,4447327261,ccastaneda@example.com,44,divorced,self-employed,136560,10,21,423460,64,48,2,18,136624,90488,25401
18539,Jaclyn,Clark,318499575,fhaley@example.com,68,single,unemployed,31174,3,9,24226,14,18,3,0,137421,91292,185893
18540,Philip,Hoffman,8321796454,edavis@example.net,44,married,self-employed,179594,2,2,81937,39,8,16,0,250588,121016,102218
18541,Laura,Roy,3689148041,jose63@example.org,67,married,self-employed,105058,3,30,260730,75,26,7,15,28389,12375,41292
18542,Anthony,Potter,3883440233,virginiajohnson@example.com,57,divorced,employed,151158,5,19,102668,41,20,2,17,260385,76348,119328
18543,Vincent,Orozco,3893852805,nicholaslewis@example.org,65,divorced,unemployed,22705,1,19,396835,40,50,5,18,211768,47824,53557
18544,Stacy,Pierce,2549142625,cameron43@example.org,36,divorced,self-employed,143779,6,2,267476,77,32,6,10,15525,7527,12222
18545,Kelly,Clark,3322995055,mendezrobert@example.net,66,single,unemployed,84799,2,6,208634,74,12,1,2,478340,119422,9779
18546,Lindsey,Harper,6978795744,annabrewer@example.com,51,divorced,unemployed,127984,5,12,399451,90,47,4,10,369168,145366,41615
18547,Valerie,Burns,9295827050,epotts@example.org,60,single,employed,43341,5,9,228838,0,43,0,3,160375,94118,144623
18548,Carrie,Cook,2613008033,philliparroyo@example.com,29,married,employed,185939,4,9,359853,62,25,3,15,100839,69095,93733
18549,Timothy,Lang,9572185440,phines@example.org,23,single,self-employed,127847,7,26,498463,67,38,17,14,270922,146220,59804
18550,Matthew,Wells,162563019,becky27@example.net,49,divorced,self-employed,80314,1,9,453090,25,40,10,14,388714,159090,83566
18551,Donna,Nelson,4086931963,lmoore@example.org,42,divorced,self-employed,22962,8,22,22285,71,13,5,20,346101,291792,167311
18552,Lisa,Briggs,3221522190,sloansarah@example.net,27,married,self-employed,196775,3,28,281065,86,30,15,11,417990,241510,67379
18553,Patrick,Williams,6912460586,fosterhoward@example.net,38,single,employed,32732,4,28,461908,100,3,15,18,198449,167438,56384
18554,Andrew,Mcdaniel,2671969655,swilliams@example.org,56,single,employed,25336,10,20,38055,3,47,6,14,458642,250192,15584
18555,Julie,Rogers,1795354760,laura86@example.net,55,divorced,unemployed,180048,4,12,217175,39,27,16,7,129847,39677,92567
18556,Lisa,Warren,5966572974,kwoods@example.org,46,single,unemployed,184094,2,0,395386,2,50,16,13,98041,95345,43897
18557,Paula,Hamilton,5715095183,kennethmoreno@example.net,22,married,self-employed,186510,5,4,200281,13,22,17,3,316914,316368,18623
18558,Julie,Castaneda,2481437411,maynardkenneth@example.org,20,married,self-employed,44094,7,19,42146,50,45,13,1,366146,205540,157540
18559,Robert,Hayes,6524325732,suzanne28@example.net,34,married,self-employed,57201,2,12,481062,23,12,12,1,466131,429344,4037
18560,Alexis,Bird,6063915116,loganbowers@example.com,40,single,self-employed,151412,5,18,307161,70,30,14,12,295489,248366,89154
18561,Felicia,Brooks,7978198729,bryansanchez@example.org,31,married,unemployed,66199,1,21,423861,78,3,1,4,442757,161195,31592
18562,Amanda,Weiss,2203337973,michaelanthony@example.com,52,divorced,unemployed,114205,3,13,462204,52,37,1,0,122660,117227,10631
18563,Craig,Pace,824746544,rachelduncan@example.net,34,married,self-employed,133759,6,1,130192,86,18,1,15,37983,4816,35217
18564,Troy,Chang,3680676843,knappjon@example.org,39,single,employed,71878,4,26,83582,9,9,14,10,76714,28269,108147
18565,Kyle,Diaz,3935374218,onelson@example.net,51,divorced,employed,179362,1,6,387481,20,21,6,11,39224,7904,42921
18566,Craig,Hernandez,6142239460,michaelyoung@example.org,67,single,employed,22771,2,15,405401,5,29,19,19,120699,58542,183595
18567,Bryce,Harris,1557276319,aliciagay@example.com,54,married,self-employed,97424,7,19,364890,24,12,5,6,321415,268968,136864
18568,Amber,Hall,2890894983,sarahduncan@example.org,66,divorced,self-employed,125137,1,4,348999,43,6,1,19,178935,142311,117699
18569,Karen,Stone,1723996814,laurenconley@example.org,65,married,unemployed,165237,2,11,171171,65,36,15,12,412152,191266,150910
18570,Joy,Hardy,4505787696,fthompson@example.org,34,single,self-employed,191058,6,1,316595,39,50,17,11,75428,3086,174943
18571,Sharon,Vargas,6366893840,jessicamorris@example.net,29,married,self-employed,78966,2,26,221427,16,0,20,17,386274,384108,154967
18572,Lisa,Knight,351474922,amyrobinson@example.com,23,married,employed,41665,9,7,173923,92,45,0,0,118764,11582,12519
18573,David,Russell,8563768790,scottsarah@example.org,62,divorced,unemployed,73490,3,5,141436,53,21,11,8,10184,4277,146341
18574,John,Matthews,8045859884,smithteresa@example.org,36,single,unemployed,34761,8,23,192843,96,15,19,18,22836,17527,115045
18575,Hayden,Nelson,4413952849,kathryn78@example.net,46,married,self-employed,42839,7,19,380615,99,49,17,1,305129,140529,48248
18576,Erin,Moran,7036789116,marcusrangel@example.com,48,single,unemployed,146695,4,28,244031,85,46,10,12,54786,3316,35014
18577,Kimberly,Rocha,3614175071,mary61@example.com,25,single,employed,31066,8,16,498133,96,32,20,8,1938,660,94658
18578,Justin,Bailey,2604835017,wpadilla@example.net,40,married,employed,119371,5,13,214618,44,50,2,15,121067,95408,168119
18579,Cynthia,Stewart,4778789443,ronald62@example.net,52,married,unemployed,137794,6,23,93494,88,23,11,13,27193,12538,180245
18580,James,Juarez,7875694572,timothywilson@example.net,39,married,employed,49162,10,6,494330,65,49,3,11,204352,91655,92025
18581,April,Kerr,9274825505,aspears@example.com,25,married,self-employed,32881,1,26,446164,6,28,4,12,448558,223195,114095
18582,Jeffrey,Mcneil,3796347403,sjacobson@example.org,62,single,self-employed,162449,2,9,66300,100,19,12,0,21284,14385,8898
18583,Donald,Haley,8526852804,lbrown@example.com,18,married,employed,20135,9,7,277252,33,26,8,2,303732,231848,80363
18584,Amy,Shah,6361281720,khebert@example.org,39,married,unemployed,106047,4,0,31438,59,32,6,6,219510,107028,101211
18585,Kenneth,Contreras,3629655770,emilyjames@example.com,46,single,unemployed,197654,1,28,319488,37,1,9,1,444390,144334,178484
18586,Jennifer,Tate,2644929183,jasonmendez@example.org,27,divorced,unemployed,144049,9,27,34120,84,7,15,5,338484,241734,120560
18587,Deborah,Ramirez,275949934,bakerjaime@example.com,36,married,self-employed,55289,10,7,493298,83,0,4,8,367063,34859,92969
18588,Beverly,Lopez,4226492204,miranda00@example.com,50,married,self-employed,32275,3,4,95702,48,7,14,20,113608,79773,180413
18589,Carl,Mitchell,5976482555,ryanjulie@example.com,26,married,unemployed,112764,9,18,133777,37,29,11,2,194869,109808,1371
18590,Chad,Hardy,6906962448,joneseric@example.org,68,married,self-employed,31499,6,17,87796,80,43,2,6,172718,79310,36358
18591,Tonya,Martin,8542677268,mmullins@example.org,49,divorced,employed,54748,5,20,265410,56,33,13,16,353156,302065,159729
18592,Cameron,Edwards,9396878796,mcclurejames@example.net,31,single,self-employed,183373,10,9,31505,47,33,20,11,426813,240977,89179
18593,Tammy,Krueger,51023573,parkersavannah@example.net,46,single,unemployed,197209,8,20,245030,31,6,17,12,316758,293359,103262
18594,Sonya,Vasquez,1131498320,gonzalesmichelle@example.com,51,married,unemployed,179779,5,16,154981,14,25,15,8,250184,133615,192429
18595,Brianna,Luna,4885770356,ericclark@example.org,70,married,unemployed,25479,1,22,333110,98,34,20,15,53641,42167,12392
18596,Rebecca,Smith,7161461459,tracy66@example.net,52,divorced,self-employed,150921,8,10,406270,100,20,4,9,74185,16603,193922
18597,Christopher,Stevens,9980532868,bradleylopez@example.org,63,married,self-employed,195547,3,0,342644,28,1,16,11,230101,56392,173410
18598,Ruth,Curry,7162692129,cannonkristen@example.org,33,single,employed,34903,10,13,478524,13,8,19,15,446620,240201,57157
18599,Alexis,Howe,9345845292,fordandre@example.com,39,divorced,employed,49112,4,20,422352,51,1,15,12,489336,245947,13368
18600,Joel,Flores,6838204847,floydstephanie@example.com,68,single,employed,181161,4,23,415689,20,11,14,19,308734,282454,40413
18601,Andrea,Barber,5824144488,ecooper@example.com,59,divorced,employed,177872,7,26,213725,30,3,8,8,463441,5273,83556
18602,William,Gonzalez,7080322151,jennifer77@example.com,21,single,unemployed,95683,8,17,31407,95,7,20,3,25929,1173,182221
18603,Cassandra,Park,7387715391,bobby92@example.net,68,single,employed,25575,3,10,483292,48,4,16,19,173464,9845,69053
18604,Nicole,Stone,4786586457,bryanpaul@example.org,57,divorced,self-employed,100664,9,19,262147,2,3,13,5,453817,132644,118966
18605,Gregory,Vargas,5861717979,carolynnixon@example.com,26,married,self-employed,82292,9,14,472005,45,27,13,18,325816,197938,2687
18606,Cheryl,Jackson,7598123775,amber93@example.net,54,single,employed,123324,5,12,320159,34,17,20,15,5130,1548,114219
18607,Troy,Landry,2099916690,rcarr@example.net,35,single,employed,148668,6,8,288954,70,19,9,19,61163,40809,51829
18608,Jason,West,5664736718,monique41@example.com,47,divorced,self-employed,141994,1,25,279347,40,5,14,6,290546,33849,47861
18609,Aaron,Sanchez,4969583713,tromero@example.net,34,single,employed,102672,3,28,47527,70,24,7,2,239860,226144,194453
18610,Taylor,Peterson,2592750316,lsheppard@example.org,69,married,self-employed,120920,6,8,493493,96,34,19,3,459377,434141,49097
18611,Samuel,Jones,4367402772,susanhoward@example.org,29,married,unemployed,21096,4,20,432364,52,9,11,19,430606,426134,118492
18612,Samuel,Reyes,3525077476,larmstrong@example.com,50,divorced,unemployed,86087,7,7,217596,77,47,6,0,349277,44834,101622
18613,Wesley,Benson,9009607501,justinthomas@example.org,36,divorced,employed,177365,5,6,466101,95,27,6,18,490935,288351,5617
18614,Craig,Cook,2030429506,ashleyhall@example.org,22,divorced,unemployed,145356,10,24,323372,33,20,9,14,221867,88471,98950
18615,Olivia,Morgan,1483520360,bwilson@example.org,49,married,unemployed,122754,5,0,28813,88,18,20,17,44283,6849,142168
18616,Robert,Miller,6205053314,snyderhenry@example.net,48,divorced,unemployed,29415,8,9,321183,27,21,8,1,495520,201965,78971
18617,Michael,Perry,5112863127,bennettjessica@example.com,61,single,self-employed,157309,1,4,85186,52,48,8,2,446742,433854,146468
18618,Brandon,Berg,8583758338,ethan34@example.net,55,single,employed,23204,10,9,383247,38,26,5,20,101758,25374,154812
18619,James,Potts,2506044097,nathan53@example.net,28,married,self-employed,71307,9,2,273292,30,14,3,0,276411,270990,91415
18620,George,Dixon,9461172182,rachel87@example.org,62,divorced,employed,21102,1,5,238551,40,2,8,18,389093,45026,66565
18621,Robert,Rodgers,4543539837,ray82@example.net,21,married,unemployed,135820,6,26,489730,50,26,7,16,289743,180184,128806
18622,Victoria,Waller,8997334886,ericjones@example.com,55,married,employed,127835,5,10,218684,0,42,11,16,276319,214223,108386
18623,Emily,Smith,1679169777,suzanne80@example.org,57,married,self-employed,174149,9,15,289687,29,42,14,4,55516,17641,140935
18624,Michael,Brown,4243547384,stewartcrystal@example.net,70,divorced,unemployed,81443,1,4,163094,92,16,4,14,389168,254858,70446
18625,Michael,Montgomery,6528877865,mcdonaldjulia@example.com,30,single,self-employed,51714,8,25,436240,73,36,19,14,296058,51215,87438
18626,Tamara,Ellison,7262130135,stacyboyd@example.com,47,married,self-employed,52142,2,12,115198,4,43,15,9,357415,352966,192446
18627,Jose,Cowan,7896213581,jamesreed@example.net,63,single,employed,23656,10,23,325221,50,30,6,14,348559,299590,7139
18628,Christina,Christensen,2820348868,shelley02@example.net,33,married,employed,117637,5,8,386291,96,19,17,9,422576,19471,28147
18629,Philip,Cline,7368408497,scottstephanie@example.net,38,single,unemployed,107002,4,24,67454,66,40,18,19,40600,37910,148574
18630,Denise,Larson,7803947617,barberjulie@example.com,52,single,unemployed,144377,7,1,313455,89,26,0,19,139116,76352,21127
18631,Michelle,Russell,4492326890,contreraschristina@example.org,60,single,unemployed,151845,5,17,397067,72,1,10,13,159231,59736,3914
18632,Scott,Hall,463725508,lgarza@example.org,39,married,unemployed,147779,4,11,333421,21,34,5,8,437588,67865,118091
18633,Allison,Baker,9454661329,emilyjohnson@example.com,18,divorced,unemployed,144686,4,8,292599,84,0,4,18,203083,11071,104926
18634,Vanessa,Hodges,3963190484,jodi77@example.net,46,divorced,employed,129430,4,29,439228,66,25,13,0,215386,78066,115800
18635,Andrew,Lopez,9025799297,ericosborne@example.net,38,single,self-employed,61316,3,12,9431,98,43,7,0,298653,132712,141234
18636,Sandy,Graves,9925941325,qkennedy@example.com,56,married,unemployed,71331,6,21,115797,25,5,3,6,120880,11946,96463
18637,Raymond,Burns,6468397274,austingreer@example.org,46,single,employed,53502,3,11,388680,89,15,15,16,66378,63090,169365
18638,Theresa,Phillips,1882739827,tracy66@example.com,54,divorced,employed,183849,2,3,429387,78,12,4,18,120630,12761,149817
18639,Jessica,Haynes,3298143480,eric53@example.net,33,single,employed,193447,8,25,273751,94,27,1,8,59473,43805,186333
18640,David,Wolfe,7270343803,qblackburn@example.com,44,married,employed,110685,10,8,81396,92,34,19,4,467033,251546,199999
18641,Tiffany,Wright,7915335812,julia62@example.com,24,single,employed,176413,3,1,268203,84,1,12,18,121301,101731,189322
18642,Melanie,Becker,6846499057,watsonkelsey@example.net,49,single,employed,175751,9,8,211712,36,39,20,20,210063,54537,149758
18643,Heather,Thompson,668720447,martinjoshua@example.net,64,single,employed,65018,9,28,148555,7,33,6,5,344016,81210,116583
18644,Cynthia,Huerta,9834690347,lwatson@example.net,35,married,self-employed,52323,9,10,285104,78,48,14,15,136922,135684,52627
18645,Robert,Clayton,7134940426,wavery@example.com,28,married,self-employed,26105,4,30,9046,45,35,20,5,84844,66755,31694
18646,Tanya,Fletcher,1867940152,kathryn64@example.org,61,married,employed,135909,6,10,208799,10,27,8,18,60147,16219,179697
18647,Gregory,Mendez,3334974809,mooredawn@example.com,47,single,unemployed,24716,2,12,41280,13,2,16,16,108876,16098,83206
18648,Jason,Martin,6707749074,andersonkeith@example.com,45,married,unemployed,56599,9,28,221400,29,37,18,11,353823,165013,58736
18649,Brandy,Malone,925778200,cheryl80@example.org,55,divorced,employed,40997,2,9,320556,90,45,8,7,296576,76801,126379
18650,Leah,Reid,5586547410,jasonnunez@example.com,67,married,employed,168261,6,29,21210,73,43,7,2,426409,313255,72040
18651,Michael,Allen,3749194129,xevans@example.com,29,married,employed,47428,10,29,296851,59,3,18,12,83190,34101,157531
18652,Tammy,Barton,3598340559,michelleburgess@example.net,41,single,unemployed,69146,1,7,291359,31,48,13,0,481598,388067,122430
18653,Kimberly,Carter,6860409150,jacobskenneth@example.com,32,married,self-employed,89154,10,30,43374,32,12,2,15,317982,270224,74481
18654,Matthew,Conrad,8333464044,cgutierrez@example.org,42,married,unemployed,102351,2,9,257078,62,30,16,7,488686,467801,192066
18655,Andrew,Small,5191188706,adam37@example.net,58,single,employed,130001,7,29,309832,69,41,16,12,149817,144505,122620
18656,Charles,Monroe,3765832601,john77@example.org,33,married,employed,154306,10,0,246250,29,34,16,0,109081,24975,72470
18657,Joseph,Schwartz,6861179644,obryant@example.com,45,single,unemployed,185288,10,15,303694,99,21,15,9,363398,150192,110695
18658,Micheal,Martin,9097323274,strongkevin@example.net,47,married,employed,108905,7,27,30779,88,29,17,19,256446,730,24374
18659,John,Quinn,9620792205,thomasbryce@example.com,61,divorced,unemployed,75004,7,28,353077,72,16,6,6,426948,190680,105913
18660,Melissa,Gonzalez,7140813242,isabelespinoza@example.net,22,single,unemployed,173556,10,4,184017,34,15,6,6,71484,47889,189265
18661,Jennifer,Dixon,5524933292,kmoreno@example.net,45,married,self-employed,170428,5,17,314047,20,39,9,9,225068,89525,103755
18662,Paul,West,9397578471,stephen91@example.net,58,married,self-employed,187504,10,3,44955,35,28,10,12,78084,63801,166274
18663,Michelle,Martin,8577707025,pguzman@example.net,57,divorced,unemployed,36755,7,13,405764,47,45,10,12,472925,371061,180404
18664,Nicole,Lloyd,4129021997,jorge69@example.org,31,married,employed,174114,3,19,249303,13,43,11,5,132790,64945,157282
18665,Kelly,Reed,9004926063,rhonda41@example.com,33,divorced,unemployed,53114,4,13,470120,43,26,7,3,164931,34816,16707
18666,James,Meyer,7559437520,jennagoodwin@example.org,28,divorced,unemployed,102353,9,18,377871,12,11,1,8,345901,155175,126671
18667,Andrea,Peterson,8306919318,jillglenn@example.net,26,divorced,employed,161073,7,28,395143,3,0,19,1,387438,376789,6528
18668,Katherine,Bonilla,6673740100,martha07@example.org,52,married,self-employed,94982,6,10,476426,48,1,2,19,335639,202887,122507
18669,Charles,Mejia,8809940617,heather18@example.org,58,single,self-employed,46731,1,4,428768,80,31,3,18,303484,176515,83838
18670,Edwin,Perez,4103037164,woodwardbrian@example.org,32,divorced,employed,131281,5,29,145918,86,43,18,8,263466,175920,150540
18671,Richard,Hall,6930619416,kimberly05@example.net,34,married,unemployed,136715,3,19,72451,67,2,10,2,206389,190807,199613
18672,Alyssa,Beasley,8040772237,kelleyjeffrey@example.com,57,single,unemployed,100423,5,2,132409,90,2,17,13,6779,1592,73495
18673,Christine,Miller,1297987141,peggy63@example.org,31,divorced,employed,28569,4,5,97553,5,12,13,1,377342,287872,7447
18674,Timothy,Johnson,8146669728,douglasmoore@example.com,39,married,self-employed,161418,9,4,404708,30,5,19,6,250109,105937,80100
18675,Christine,Miller,2612529124,laurenmarsh@example.org,41,divorced,self-employed,195521,6,25,178176,63,2,7,20,324012,26989,138510
18676,William,Weeks,7982956244,hurstdavid@example.net,28,single,self-employed,153460,2,13,148672,89,40,10,7,487778,339395,158385
18677,Vicki,Braun,5395980688,wardrachel@example.org,60,married,self-employed,172533,5,11,340294,14,49,3,1,201233,31075,83521
18678,Nicole,Hill,5267624741,rachelbrown@example.com,63,divorced,employed,48588,3,26,36939,74,30,16,4,277670,207691,110311
18679,Bradley,Dominguez,4847945565,hughestammy@example.net,37,divorced,self-employed,23073,8,9,407149,10,15,1,2,410017,260655,145904
18680,Vincent,Schneider,5268520651,rmoore@example.org,55,married,employed,72388,4,11,61008,16,40,20,7,266256,218368,14582
18681,James,Barajas,5628059485,evanssharon@example.org,51,single,self-employed,21233,6,12,112083,0,2,1,13,253497,61993,26962
18682,Veronica,Lewis,7762631181,angelalong@example.net,61,divorced,self-employed,83997,4,15,323596,69,6,13,15,341683,184856,118628
18683,Angela,Walker,4878440022,cunninghammelissa@example.com,64,married,unemployed,162912,8,30,393169,61,7,19,0,455513,123942,113783
18684,Jacqueline,Leon,9234342026,kevin18@example.com,54,married,employed,110340,6,29,62918,38,30,15,14,325018,82372,1832
18685,Veronica,Miller,2763882881,hwhite@example.org,19,divorced,employed,53527,3,19,263745,1,20,3,16,252706,217820,197266
18686,Cathy,Ware,8212373799,iholland@example.org,30,divorced,unemployed,64577,8,15,401098,35,40,8,0,5067,3022,18590
18687,Antonio,Stevenson,1307750256,uanderson@example.org,21,single,self-employed,23315,4,7,278929,18,1,2,5,376178,233188,118723
18688,Priscilla,Tucker,4985449829,kayla16@example.com,59,married,self-employed,146192,9,22,214477,24,22,20,4,31342,17612,87467
18689,Cynthia,Fox,7677973668,pgibson@example.net,41,divorced,unemployed,162595,6,18,127010,70,11,7,17,380499,99892,165315
18690,Joseph,Hobbs,8811473158,crawfordamy@example.net,30,divorced,employed,109509,8,2,11229,72,39,18,16,321630,180258,162244
18691,Andrew,Kerr,8142403537,karen00@example.com,62,divorced,self-employed,117723,5,0,355271,71,49,20,0,20807,2278,70626
18692,Brian,Davis,9467511855,yreed@example.com,20,divorced,self-employed,111039,9,8,184025,9,40,18,19,309787,201557,30930
18693,Daniel,Johnson,7834995504,nayers@example.com,58,married,employed,175830,10,5,55544,98,17,19,0,309512,225730,52974
18694,Mary,Pittman,9281546217,hgarcia@example.com,58,single,employed,138348,5,12,371710,43,37,11,10,301591,143918,197492
18695,Lauren,Barnes,9842811021,rsmith@example.org,39,married,self-employed,57472,9,29,276561,85,48,3,12,335440,18959,178566
18696,Eric,Wood,5000830022,mayermary@example.org,45,single,employed,90666,8,18,30742,80,49,15,8,158548,30708,172256
18697,Alyssa,Werner,5510524857,ihudson@example.com,50,divorced,employed,78455,4,21,175496,66,49,9,9,77464,55860,127424
18698,Charles,Vang,5418529488,davisjessica@example.com,61,single,employed,59016,5,14,413866,48,17,6,14,66418,29078,162833
18699,Mark,Burns,5314106854,holly34@example.org,60,divorced,employed,34769,6,21,144460,22,27,4,19,444095,185483,55225
18700,Danielle,Thomas,9844611006,rodney49@example.com,46,married,employed,199648,10,24,310497,94,43,8,13,387276,271625,172141
18701,Levi,Smith,5919618881,brent69@example.net,47,single,unemployed,154393,7,8,179288,54,24,9,12,11146,988,2183
18702,Brittany,Stanley,7730077701,brett27@example.net,28,married,unemployed,136204,10,9,80569,47,29,18,3,258080,217913,158117
18703,Nathan,Jones,4234947480,rickhardin@example.org,56,single,employed,124766,1,5,218630,4,0,11,20,348218,227543,182376
18704,Robert,Wilson,713727483,kelly99@example.com,58,married,self-employed,76740,6,0,128863,40,40,7,16,97555,11940,158088
18705,Steven,Davis,2638417589,samantha07@example.net,29,single,self-employed,113855,3,6,456469,58,1,20,10,128869,70951,198488
18706,Amanda,Roy,9393498806,brandybrown@example.com,67,single,employed,55731,9,8,468580,10,39,15,1,58461,49965,14770
18707,Thomas,Ross,2161228105,mark06@example.net,35,single,employed,116786,7,2,17963,57,0,17,11,482488,257998,79751
18708,Jessica,Leach,2506446959,kwhite@example.org,38,married,unemployed,83931,7,23,204060,68,16,4,3,25341,23175,21088
18709,Keith,Walker,3567173670,munozchristina@example.com,23,divorced,unemployed,192056,7,11,286245,17,48,16,12,496230,83572,148092
